timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
2022-08-16T16:03:37,codecarbon,daf1c672-96f9-4e43-9ea4-bcab33db3047,0.0035302639007568,1.5957708183824102e-09,0.0004520259287245,14.0,0.0,5.771989345550537,5.946954091389974e-09,0,2.4518396895700792e-09,8.398793780960053e-09,Spain,ESP,castille-la mancha,,,Windows-10-10.0.19044-SP0,3.8.10,8,11th Gen Intel(R) Core(TM) i5-1145G7 @ 2.60GHz,,,-2.9614,40.4661,15.391971588134766,machine,N
2022-08-16T16:03:39,codecarbon,fd761529-a0f0-4df4-b66d-695ff588251c,0.0037667751312255,2.551927764203141e-09,0.0006774834375028,14.0,0.0,5.771989345550537,1.0648700926038956e-08,0,2.782497832924945e-09,1.34311987589639e-08,Spain,ESP,castille-la mancha,,,Windows-10-10.0.19044-SP0,3.8.10,8,11th Gen Intel(R) Core(TM) i5-1145G7 @ 2.60GHz,,,-2.9614,40.4661,15.391971588134766,machine,N
2022-08-16T16:12:45,codecarbon,e1cdf3e7-c088-4dc7-91e0-6af34f7980fe,0.0024571418762207,1.941207294770682e-09,0.0007900265400044,14.0,0.0,5.771989345550537,7.557471593221029e-09,0,2.659408905572036e-09,1.0216880498793064e-08,Spain,ESP,castille-la mancha,,,Windows-10-10.0.19044-SP0,3.8.10,8,11th Gen Intel(R) Core(TM) i5-1145G7 @ 2.60GHz,,,-2.9614,40.4661,15.391971588134766,machine,N
2022-08-16T16:12:49,codecarbon,ecace38a-b94e-4497-bd2b-4473b835a256,0.0032610893249511,2.07694025442101e-09,0.0006368854230793,14.0,0.0,5.771989345550537,7.74012671576606e-09,0,3.191137781186626e-09,1.0931264496952688e-08,Spain,ESP,castille-la mancha,,,Windows-10-10.0.19044-SP0,3.8.10,8,11th Gen Intel(R) Core(TM) i5-1145G7 @ 2.60GHz,,,-2.9614,40.4661,15.391971588134766,machine,N
2022-08-16T16:13:50,codecarbon,00f1d5cd-1855-47ec-b485-790b7430a947,0.0025434494018554,1.5805943263460323e-09,0.0006214372989661,14.0,0.0,5.771989345550537,5.890395906236437e-09,0,2.428521600847944e-09,8.31891750708438e-09,Spain,ESP,castille-la mancha,,,Windows-10-10.0.19044-SP0,3.8.10,8,11th Gen Intel(R) Core(TM) i5-1145G7 @ 2.60GHz,,,-2.9614,40.4661,15.391971588134766,machine,N
2022-08-19T14:34:06,codecarbon,d266c9eb-94c7-4df7-beec-99a55eb00ba0,252949.7917573452,0.2639458041254154,0.001043471126391,14.0,0.0,5.771989345550537,0.9836535145384728,0,0.4055349282268776,1.3891884427653445,Spain,ESP,castille-la mancha,,,Windows-10-10.0.19044-SP0,3.8.10,8,11th Gen Intel(R) Core(TM) i5-1145G7 @ 2.60GHz,,,-2.9614,40.4661,15.391971588134766,machine,N
2022-09-04T22:36:55,codecarbon,d50102ea-766b-4376-8d3c-7b50b78aef91,0.0032320022583007,3.196557153416172e-09,0.0009890330816466,14.0,0.0,5.771989345550537,8.677509095933703e-09,0,1.9422821114289943e-09,1.0619791207362698e-08,Germany,DEU,,,,Windows-10-10.0.19044-SP0,3.8.10,8,11th Gen Intel(R) Core(TM) i5-1145G7 @ 2.60GHz,,,9.491,51.2993,15.391971588134766,machine,N
2022-09-04T22:37:03,codecarbon,e49258ec-354a-4120-b5a6-67d2c7cead0f,0.00403141975402832,2.8400165674861134e-09,0.0007044705688729833,14.0,0.0,5.771989345550537,7.765160666571723e-09,0,1.6701103217542368e-09,9.435270988325959e-09,Germany,DEU,,,,Windows-10-10.0.19044-SP0,3.8.10,8,11th Gen Intel(R) Core(TM) i5-1145G7 @ 2.60GHz,,,9.491,51.2993,15.391971588134766,machine,N
